sp,model,rcp,scen,dispersal,year,hs_change,area_km2,sd_hsc,sd_area
Scutellaria californica,mean,rcp85,hades,fd_change_prop,2055,137.9278240908415,6809.749221537121,197.3390336646218,3268.3158765969924
Scutellaria californica,mean,rcp85,hades,nd_change_prop,2085,-0.05724109136020597,46.21069815366268,0.2453585817866887,1363.6082740956608
Scutellaria californica,mean,rcp85,hades,fd_change_prop,2085,251.5961560679756,12381.367723879586,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp45,cnrm,nd_change_prop,2055,-0.19453222397374637,17.488660551487282,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp45,cnrm,fd_change_prop,2055,521.2872672157285,11340.124333418513,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp45,cnrm,nd_change_prop,2085,-0.17759069936615365,17.856502173344047,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp45,cnrm,fd_change_prop,2085,615.6394706172284,13388.739692948338,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp45,hades,nd_change_prop,2055,-0.1210977177494427,19.083101931201853,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp45,hades,fd_change_prop,2055,433.9347379742515,9443.488890403263,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp45,hades,nd_change_prop,2085,-0.21428347113290977,17.059813032919543,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp45,hades,fd_change_prop,2085,481.9404866513557,10485.810219849618,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp85,cnrm,nd_change_prop,2055,-0.12664503878763905,18.96265612629857,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp85,cnrm,fd_change_prop,2055,455.635737302335,9914.670261245012,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp85,cnrm,nd_change_prop,2085,-0.2469051609771901,16.351516962880456,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp85,cnrm,fd_change_prop,2085,732.9040530163704,15934.83841636103,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp85,hades,nd_change_prop,2055,-0.2584915941528618,16.099947374570554,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp85,hades,fd_change_prop,2055,410.33476275597184,8931.07614354925,197.3390336646218,3268.3158765969924
Scutellaria californica,meansup,rcp85,hades,nd_change_prop,2085,-0.225711154865788,16.811690280349552,0.2453585817866887,1363.6082740956608
Scutellaria californica,meansup,rcp85,hades,fd_change_prop,2085,719.0638662764171,15634.334367572928,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp45,cnrm,nd_change_prop,2055,0.00836973385508048,15.146273999562489,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp45,cnrm,fd_change_prop,2055,339.38181929567986,5112.724159036358,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp45,cnrm,nd_change_prop,2085,0.00134144821244745,15.040705241877212,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp45,cnrm,fd_change_prop,2085,422.79000574257253,6365.561489745841,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp45,hades,nd_change_prop,2055,-0.31671685557735013,10.263292696362734,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp45,hades,fd_change_prop,2055,246.3664113364161,3715.581020134325,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp45,hades,nd_change_prop,2085,-0.31280496933672153,10.322051402486489,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp45,hades,fd_change_prop,2085,288.94771937506994,4355.175939695759,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.03186147462714846,14.5419788818622,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp85,cnrm,fd_change_prop,2055,285.7987200244408,4307.876218782152,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.08150656228026193,13.796282065426,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp85,cnrm,fd_change_prop,2085,484.07399718153647,7286.081111623734,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp85,hades,nd_change_prop,2055,-0.5248824865940165,7.136529190067947,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp85,hades,fd_change_prop,2055,211.24301197994103,3188.008035158477,197.3390336646218,3268.3158765969924
Scutellaria californica,meanthr,rcp85,hades,nd_change_prop,2085,-0.16885894634403728,12.484200693758112,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanthr,rcp85,hades,fd_change_prop,2085,461.8156926335521,6951.749002943119,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp45,cnrm,nd_change_prop,2055,0.03624235410302508,50.052316848930715,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp45,cnrm,fd_change_prop,2055,204.4969313009904,9925.860949645672,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp45,cnrm,nd_change_prop,2085,0.1404259430072737,55.08456628522016,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp45,cnrm,fd_change_prop,2085,242.32651874843577,11753.096141960168,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp45,hades,nd_change_prop,2055,-0.16051337583356573,40.54867120306883,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp45,hades,fd_change_prop,2055,160.19589035167724,7786.043242375986,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp45,hades,nd_change_prop,2085,-0.1385585972951073,41.60912537906729,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp45,hades,fd_change_prop,2085,176.3814121287174,8567.832233283358,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp85,cnrm,nd_change_prop,2055,0.01763036372108315,49.15332518342156,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp85,cnrm,fd_change_prop,2055,179.3474212879474,8711.095659668892,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp85,cnrm,nd_change_prop,2085,0.03851485348094537,50.16208254076168,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp85,cnrm,fd_change_prop,2085,279.989930637444,13572.304764360291,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp85,hades,nd_change_prop,2055,-0.3013703474574644,33.74503328363355,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp85,hades,fd_change_prop,2055,145.53402625787808,7077.849580620067,197.3390336646218,3268.3158765969924
Scutellaria californica,meanw,rcp85,hades,nd_change_prop,2085,-0.06112215478844032,45.349440895655754,0.2453585817866887,1363.6082740956608
Scutellaria californica,meanw,rcp85,hades,fd_change_prop,2085,260.9856186303867,12654.363278657804,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp45,cnrm,nd_change_prop,2055,0.33123256024914416,3363.2068425299726,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp45,cnrm,fd_change_prop,2055,1.651323859045101,6698.266561955652,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp45,cnrm,nd_change_prop,2085,0.5738119252163328,3976.055870172097,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp45,cnrm,fd_change_prop,2085,2.159554881447379,7982.254125938798,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp45,hades,nd_change_prop,2055,0.09494132612941096,2766.244058452179,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp45,hades,fd_change_prop,2055,0.8810296952116488,4752.206436983408,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp45,hades,nd_change_prop,2085,0.28317971613439186,3241.806826518108,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp45,hades,fd_change_prop,2085,1.1768819218653457,5499.64325814501,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp85,cnrm,nd_change_prop,2055,0.18913190512910988,3004.205785991626,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp85,cnrm,fd_change_prop,2055,1.2144675265480365,5594.5989906173245,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp85,cnrm,nd_change_prop,2085,0.6994138380168538,4293.374740803167,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp85,cnrm,fd_change_prop,2085,2.782468925024257,9555.97522939024,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp85,hades,nd_change_prop,2055,-0.00718631878513467,2508.2302414495443,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp85,hades,fd_change_prop,2055,0.6125505041932309,4073.924460360882,197.3390336646218,3268.3158765969924
Scutellaria californica,median,rcp85,hades,nd_change_prop,2085,0.40514469504479494,3549.9373995441483,0.2453585817866887,1363.6082740956608
Scutellaria californica,median,rcp85,hades,fd_change_prop,2085,2.300387988835435,8338.052868071145,197.3390336646218,3268.3158765969924
Sequoia sempervirens,mean,rcp45,cnrm,nd_change_prop,2055,-0.20825594223375943,16293.389631266313,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp45,cnrm,fd_change_prop,2055,0.372958942702445,28254.275837946458,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp45,cnrm,nd_change_prop,2085,-0.16692421150355427,17143.959946655585,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp45,cnrm,fd_change_prop,2085,0.4631331563731101,30109.98107958023,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp45,hades,nd_change_prop,2055,-0.21648471759321683,16124.048741613067,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp45,hades,fd_change_prop,2055,0.2661585987362985,26056.419599021003,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp45,hades,nd_change_prop,2085,-0.15173895001230758,17456.4591434637,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp45,hades,fd_change_prop,2085,0.3699741974144324,28192.852430406296,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp85,cnrm,nd_change_prop,2055,-0.258498048505154,15259.45169975232,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp85,cnrm,fd_change_prop,2055,0.24407972042540985,25602.05588967336,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp85,cnrm,nd_change_prop,2085,-0.1097867397637721,18319.798376347473,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp85,cnrm,fd_change_prop,2085,0.6965362732910013,34913.209961176726,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp85,hades,nd_change_prop,2055,-0.20229975817553517,16415.96261002662,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp85,hades,fd_change_prop,2055,0.15114463903098488,23689.53444196597,0.20046736401913928,4483.404081297758
Sequoia sempervirens,mean,rcp85,hades,nd_change_prop,2085,-0.099623212286743,18528.95474649886,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,mean,rcp85,hades,fd_change_prop,2085,0.7221498662503592,35440.31495912379,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp45,cnrm,nd_change_prop,2055,-0.3023525507285385,12197.290216782549,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp45,cnrm,fd_change_prop,2055,0.2652449576409321,22120.85769077646,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp45,cnrm,nd_change_prop,2085,-0.27049663328808293,12754.24182686707,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp45,cnrm,fd_change_prop,2085,0.323212479503757,23134.33045276665,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp45,hades,nd_change_prop,2055,-0.3080952515057614,12096.887946149898,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp45,hades,fd_change_prop,2055,0.1355069593707809,19852.58878404142,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp45,hades,nd_change_prop,2085,-0.29336972043922743,12354.341157227103,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp45,hades,fd_change_prop,2085,0.150137074489328,20108.373794353156,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp85,cnrm,nd_change_prop,2055,-0.3264106719147587,11776.671053786553,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp85,cnrm,fd_change_prop,2055,0.15432868024666335,20181.65755959869,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp85,cnrm,nd_change_prop,2085,-0.26165833253972426,12908.765891082474,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp85,cnrm,fd_change_prop,2085,0.46420590823456453,25599.38321069588,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp85,hades,nd_change_prop,2055,-0.30842715135340676,12091.08518894228,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp85,hades,fd_change_prop,2055,0.03082972065603534,18022.4686266059,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meansup,rcp85,hades,nd_change_prop,2085,-0.23906364797387308,13303.799120680233,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meansup,rcp85,hades,fd_change_prop,2085,0.441889056469658,25209.20745933932,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp45,cnrm,nd_change_prop,2055,-0.25044780418187945,14342.858993608805,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp45,cnrm,fd_change_prop,2055,0.05561338787417765,20199.41247389644,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp45,cnrm,nd_change_prop,2085,-0.2055802684610057,15201.409928187551,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp45,cnrm,fd_change_prop,2085,0.13014710925613154,21625.63290526142,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp45,hades,nd_change_prop,2055,-0.2511042208848385,14330.29830435445,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp45,hades,fd_change_prop,2055,-0.0237866168759374,18680.07455643524,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp45,hades,nd_change_prop,2085,-0.1761227409559987,15765.086701682309,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp45,hades,fd_change_prop,2085,0.07532156149245779,20576.53304909537,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.30851374340160537,13231.753478600647,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp85,cnrm,fd_change_prop,2055,-0.06342355195064103,17921.61240545083,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.1462465907955359,16336.773918949002,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp85,cnrm,fd_change_prop,2085,0.32325046210667846,25320.71134887196,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp85,hades,nd_change_prop,2055,-0.233969211186884,14658.180777813996,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp85,hades,fd_change_prop,2055,-0.09771253497698704,17265.484584966845,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanthr,rcp85,hades,nd_change_prop,2085,-0.1347357132127476,16557.037290844568,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanthr,rcp85,hades,fd_change_prop,2085,0.31046631012862863,25076.08356951645,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp45,cnrm,nd_change_prop,2055,-0.2258633304079334,15918.999497616884,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp45,cnrm,fd_change_prop,2055,0.23767736582337512,25451.042611295536,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp45,cnrm,nd_change_prop,2085,-0.1825721276919333,16809.220386714398,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp45,cnrm,fd_change_prop,2085,0.31500635311146497,27041.201246254663,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp45,hades,nd_change_prop,2055,-0.23226688568652532,15787.319657006075,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp45,hades,fd_change_prop,2055,0.14239017775634677,23491.59958456529,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp45,hades,nd_change_prop,2085,-0.16442645702522157,17182.35982523179,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp45,hades,fd_change_prop,2085,0.23934478643739285,25485.33070144743,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp85,cnrm,nd_change_prop,2055,-0.27878326334175507,14830.777716014229,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp85,cnrm,fd_change_prop,2055,0.10887241324708324,22802.35529819739,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp85,cnrm,nd_change_prop,2085,-0.12441856959476238,18005.06409041251,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp85,cnrm,fd_change_prop,2085,0.5348779228623122,31562.541657952737,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp85,hades,nd_change_prop,2055,-0.2162230879524944,16117.237122616496,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp85,hades,fd_change_prop,2055,0.03500288583378276,21283.335445538574,0.20046736401913928,4483.404081297758
Sequoia sempervirens,meanw,rcp85,hades,nd_change_prop,2085,-0.11496062963590152,18199.552928582307,0.07522099985740807,2257.6516534684156
Sequoia sempervirens,meanw,rcp85,hades,fd_change_prop,2085,0.5587295348873983,32053.01551710319,0.20046736401913928,4483.404081297758
